,val,source
2020-09-04 14:00:00.651414025,3733.2696152492854,Wakanda
2020-09-04 14:00:01.864185482,2965.9273519642966,Buranda
2020-09-04 14:05:00.756496375,,Buranda
2020-09-04 14:05:00.840296177,4311.222845334831,Wakanda
2020-09-04 14:10:00.336693056,3079.8896559909685,Buranda
2020-09-04 14:10:01.683712169,4511.744191093123,Wakanda
2020-09-04 14:15:01.151280750,4103.2124601288515,Buranda
2020-09-04 14:15:01.236806535,5057.707722766379,Wakanda
2020-09-04 14:20:01.100029905,2940.1190457040457,Buranda
2020-09-04 14:20:01.626600949,5758.580613740398,Wakanda
2020-09-04 14:25:00.081181271,5153.257403290183,Wakanda
2020-09-04 14:25:01.607585443,,Buranda
2020-09-04 14:30:00.905926991,3181.376881155513,Buranda
2020-09-04 14:30:01.900445106,3955.056261866192,Wakanda
2020-09-04 14:35:01.084350055,3803.283760030353,Buranda
2020-09-04 14:35:01.429664500,3487.984841647976,Wakanda
2020-09-04 14:40:01.649959718,3649.432639574058,Buranda
2020-09-04 14:40:01.985668538,4343.091020256196,Wakanda
2020-09-04 14:45:00.338550015,5613.3193155305,Wakanda
2020-09-04 14:45:00.419091721,3426.8935311010364,Buranda
2020-09-04 14:50:01.258950629,3681.1836939744016,Buranda
2020-09-04 14:50:01.957142670,5993.275623853542,Wakanda
2020-09-04 14:55:01.483660720,,Buranda
2020-09-04 14:55:01.531407627,6016.87038226898,Wakanda
2020-09-04 15:00:00.360085910,6234.869906785068,Wakanda
2020-09-04 15:00:01.095678424,3269.3097078075025,Buranda
2020-09-04 15:05:00.248563419,3743.3625407230475,Buranda
2020-09-04 15:05:01.476207872,6092.719599967999,Wakanda
2020-09-04 15:10:00.437713195,3902.011162112978,Buranda
2020-09-04 15:10:01.228700703,4895.864709682756,Wakanda
2020-09-04 15:15:00.794129792,4004.168780857114,Wakanda
2020-09-04 15:15:01.222959780,3827.3289925302543,Buranda
2020-09-04 15:20:00.572264165,,Wakanda
2020-09-04 15:20:01.363836167,2877.963078198417,Buranda
2020-09-04 15:25:00.639215478,3640.303000526699,Wakanda
2020-09-04 15:25:01.288956225,4338.647783806759,Buranda
2020-09-04 15:30:00.796493554,2899.0578446420755,Buranda
2020-09-04 15:30:01.405523951,2954.9195512685833,Wakanda
2020-09-04 15:35:00.163373486,3594.6782131262808,Buranda
2020-09-04 15:35:01.937973945,2714.9345106924125,Wakanda
2020-09-04 15:40:00.514207109,3447.7333908608343,Wakanda
2020-09-04 15:40:00.906284121,3364.0340014085414,Buranda
2020-09-04 15:45:00.154640456,4159.659030856762,Wakanda
2020-09-04 15:45:00.941174439,3830.6440984150922,Buranda
2020-09-04 15:50:00.290865361,3335.477016230447,Buranda
2020-09-04 15:50:00.336003189,4952.197252725409,Wakanda
2020-09-04 15:55:00.876894963,3789.0230562234538,Buranda
2020-09-04 15:55:01.794119154,5719.874420242306,Wakanda
2020-09-04 16:00:00.430816400,3032.147635192925,Buranda
2020-09-04 16:00:00.618036741,6001.180906222099,Wakanda
2020-09-04 16:05:00.056173928,3504.0349297279795,Buranda
2020-09-04 16:05:01.957846300,5895.665907079199,Wakanda
2020-09-04 16:10:00.077097381,2657.612422163843,Buranda
2020-09-04 16:10:01.497531913,5749.63123899312,Wakanda
2020-09-04 16:15:01.263500499,3894.8689906957097,Buranda
2020-09-04 16:15:01.342528241,4909.149811474343,Wakanda
2020-09-04 16:20:00.838804361,4493.1106110357505,Wakanda
2020-09-04 16:20:01.477197457,3237.437617445626,Buranda
2020-09-04 16:25:01.437799464,4339.660943067897,Wakanda
2020-09-04 16:25:01.462718900,3987.7827868702325,Buranda
2020-09-04 16:30:00.301900191,4599.167506396363,Wakanda
2020-09-04 16:30:01.427442696,3389.5818103605457,Buranda
2020-09-04 16:35:00.301861369,3332.215935223344,Buranda
2020-09-04 16:35:00.431712534,4207.221585779175,Wakanda
2020-09-04 16:40:00.554272440,3891.089363163385,Buranda
2020-09-04 16:40:00.730598158,3867.6023798777524,Wakanda
2020-09-04 16:45:00.492519588,3690.774430286022,Buranda
2020-09-04 16:45:00.507621211,4601.1726109315205,Wakanda
2020-09-04 16:50:01.310284910,3663.898157310271,Buranda
2020-09-04 16:50:01.397772920,5257.819349655019,Wakanda
2020-09-04 16:55:00.553443150,5600.0438279754735,Wakanda
2020-09-04 16:55:01.193330024,3448.164003812328,Buranda
2020-09-04 17:00:00.851190714,3508.591099920057,Buranda
2020-09-04 17:00:01.951503541,5746.8405364675455,Wakanda
2020-09-04 17:05:00.530633048,4750.552251412762,Wakanda
2020-09-04 17:05:01.276824935,2655.498611533112,Buranda
2020-09-04 17:10:00.384990690,3882.8812810443214,Buranda
2020-09-04 17:10:01.249813485,3978.8240714526437,Wakanda
2020-09-04 17:15:00.357304943,3995.6414786051664,Wakanda
2020-09-04 17:15:01.119393940,2338.199095321226,Buranda
2020-09-04 17:20:01.427659803,3671.3598276325442,Buranda
2020-09-04 17:20:01.573899042,4366.85477176122,Wakanda
2020-09-04 17:25:00.598875191,2894.4137212513956,Buranda
2020-09-04 17:25:01.488039837,4151.748752601279,Wakanda
2020-09-04 17:30:00.700807101,4169.959798889315,Wakanda
2020-09-04 17:30:01.909714462,4502.791749518934,Buranda
2020-09-04 17:35:00.548727938,,Buranda
2020-09-04 17:35:01.439806451,4887.107920404851,Wakanda
2020-09-04 17:40:01.048475319,3464.240397528297,Buranda
2020-09-04 17:40:01.269304506,5337.003608058848,Wakanda
2020-09-04 17:45:00.451393020,64059.27604828955,Wakanda
2020-09-04 17:45:01.989118319,3947.5508752807236,Buranda
2020-09-04 17:50:00.063014965,5950.2425899379305,Wakanda
2020-09-04 17:50:01.726408402,,Buranda
2020-09-04 17:55:00.573462417,5428.077823845897,Wakanda
2020-09-04 17:55:01.379038812,3721.535756853614,Buranda
2020-09-04 18:00:00.509025191,4700.171891952035,Wakanda
2020-09-04 18:00:01.165250511,3319.057872520977,Buranda
2020-09-04 18:05:00.503328395,,Wakanda
2020-09-04 18:05:01.065582787,2471.8185359088993,Buranda
2020-09-04 18:10:00.958454887,3979.1087956943047,Wakanda
2020-09-04 18:10:01.175375867,4067.2863113270637,Buranda
2020-09-04 18:15:00.226514527,2067.0374831898102,Buranda
2020-09-04 18:15:01.299715060,5916.825244184808,Wakanda
2020-09-04 18:20:00.125802679,6760.536527000814,Wakanda
2020-09-04 18:20:01.184815066,4155.54890677662,Buranda
2020-09-04 18:25:00.390287812,6315.99899310557,Wakanda
2020-09-04 18:25:01.739437066,2752.063515738017,Buranda
2020-09-04 18:30:00.879439046,5864.915758986239,Wakanda
2020-09-04 18:30:01.574485309,3686.7392166985082,Buranda
2020-09-04 18:35:00.609315616,2492.8426297818714,Buranda
2020-09-04 18:35:01.340447653,5486.901955163416,Wakanda
2020-09-04 18:40:00.836598541,5106.059401193048,Buranda
2020-09-04 18:40:01.507911432,5190.77585281336,Wakanda
2020-09-04 18:45:00.452943481,5188.966347040444,Wakanda
2020-09-04 18:45:00.937057051,2353.0779087224228,Buranda
2020-09-04 18:50:00.941895454,5306.7414318655965,Wakanda
2020-09-04 18:50:01.355388920,4240.209155991896,Buranda
2020-09-04 18:55:00.553394782,5485.788907894292,Wakanda
2020-09-04 18:55:01.007981191,2662.0101943551645,Buranda
2020-09-04 19:00:00.182662072,4837.381303422104,Wakanda
2020-09-04 19:00:01.633985321,4675.581281903193,Buranda
2020-09-04 19:05:00.045184509,4226.075545499598,Wakanda
2020-09-04 19:05:01.373256755,2325.251049961923,Buranda
2020-09-04 19:10:00.104878935,3495.7601294300775,Wakanda
2020-09-04 19:10:01.452004235,4338.6440930543085,Buranda
2020-09-04 19:15:00.260929870,3820.3780785430936,Wakanda
2020-09-04 19:15:01.001018641,3501.9865792801174,Buranda
2020-09-04 19:20:00.562597089,4623.3013657108695,Buranda
2020-09-04 19:20:01.546983799,,Wakanda
2020-09-04 19:25:01.201874341,3264.0196294695434,Buranda
2020-09-04 19:25:01.348685448,4378.292015485544,Wakanda
2020-09-04 19:30:00.812245207,4965.685870734564,Wakanda
2020-09-04 19:30:01.304908009,4108.043799434237,Buranda
2020-09-04 19:35:01.563262150,3130.801255767252,Buranda
2020-09-04 19:35:01.741618179,5111.409193700529,Wakanda
2020-09-04 19:40:01.213102962,,Buranda
2020-09-04 19:40:01.440571913,4522.80882871045,Wakanda
2020-09-04 19:45:00.368849793,2854.543965071917,Buranda
2020-09-04 19:45:01.926282894,4097.286438506962,Wakanda
2020-09-04 19:50:00.575452356,4822.966463194714,Buranda
2020-09-04 19:50:01.402675570,4109.642912897934,Wakanda
2020-09-04 19:55:00.433226890,4030.391621608609,Wakanda
2020-09-04 19:55:00.499734426,3529.917160987671,Buranda
2020-09-04 20:00:00.951317934,4271.631179878662,Wakanda
2020-09-04 20:00:01.824208443,4550.771042088974,Buranda
2020-09-04 20:05:00.437976635,4875.0121612624525,Wakanda
2020-09-04 20:05:00.489351529,3412.2062295577634,Buranda
2020-09-04 20:10:00.520798439,4928.661246926453,Wakanda
2020-09-04 20:10:01.513749374,5011.974680569767,Buranda
2020-09-04 20:15:01.618497725,2935.09609989057,Buranda
2020-09-04 20:15:01.815070481,5149.133694813751,Wakanda
2020-09-04 20:20:00.016490028,4265.363753375127,Buranda
2020-09-04 20:20:00.285157726,4966.513865288057,Wakanda
2020-09-04 20:25:01.964156395,2425.224976798385,Buranda
2020-09-04 20:25:01.968209857,3960.9335094617754,Wakanda
2020-09-04 20:30:00.046421956,3920.1652816428614,Wakanda
2020-09-04 20:30:01.287569123,3393.4070142944565,Buranda
2020-09-04 20:35:00.680573004,4068.806175159599,Wakanda
2020-09-04 20:35:01.033898931,3186.3382039682124,Buranda
2020-09-04 20:40:01.150635601,4345.229681549168,Wakanda
2020-09-04 20:40:01.701121397,3369.9791121261023,Buranda
2020-09-04 20:45:00.013905087,3706.7109788360954,Buranda
2020-09-04 20:45:00.718699995,49533.07422471118,Wakanda
2020-09-04 20:50:01.570038441,6437.485666640878,Wakanda
2020-09-04 20:50:01.696224899,3603.8819301379954,Buranda
2020-09-04 20:55:01.792250607,6374.793187694889,Wakanda
2020-09-04 20:55:01.811828507,4098.166718121239,Buranda
2020-09-04 21:00:00.585558754,1901.9435763714048,Buranda
2020-09-04 21:00:00.694752264,6068.394521021952,Wakanda
2020-09-04 21:05:00.141891599,4905.2490132964795,Wakanda
2020-09-04 21:05:01.096950631,,Buranda
2020-09-04 21:10:01.138063072,3968.8826469208457,Wakanda
2020-09-04 21:10:01.790702375,2526.081355074756,Buranda
2020-09-04 21:15:00.077226143,3971.1165112060153,Wakanda
2020-09-04 21:15:00.452386045,4443.474315690461,Buranda
2020-09-04 21:20:01.511031545,4006.070805914264,Wakanda
2020-09-04 21:20:01.742979510,3488.8975550928094,Buranda
2020-09-04 21:25:00.284174127,4407.14428620189,Wakanda
2020-09-04 21:25:00.879911564,,Buranda
2020-09-04 21:30:00.950613686,3873.0568458284797,Buranda
2020-09-04 21:30:01.533780645,4364.093054208404,Wakanda
2020-09-04 21:35:01.337316653,3184.563285871982,Buranda
2020-09-04 21:35:01.401417634,4789.63234950708,Wakanda
2020-09-04 21:40:01.238923160,3369.0739645651674,Buranda
2020-09-04 21:40:01.784624567,5508.957999524976,Wakanda
2020-09-04 21:45:01.004796856,3048.351618107248,Buranda
2020-09-04 21:45:01.166242474,6085.621017875634,Wakanda
2020-09-04 21:50:00.456365524,6083.649511806181,Wakanda
2020-09-04 21:50:01.427686120,3272.4047523707,Buranda
2020-09-04 21:55:00.567320929,2841.0267408298296,Buranda
2020-09-04 21:55:01.079568511,5792.833852861062,Wakanda
2020-09-04 22:00:01.261681801,4702.0665106762735,Wakanda
2020-09-04 22:00:01.342589986,3430.186092765977,Buranda
2020-09-04 22:05:01.695607826,3968.378692072941,Wakanda
2020-09-04 22:05:01.881586001,2844.6113912970036,Buranda
2020-09-04 22:10:01.550999317,3616.476518569434,Buranda
2020-09-04 22:10:01.697731782,3574.0489315993336,Wakanda
2020-09-04 22:15:00.820536437,3730.5821239172797,Buranda
2020-09-04 22:15:01.376452724,3405.8577850624724,Wakanda
2020-09-04 22:20:00.665633257,4687.786882828024,Buranda
2020-09-04 22:20:01.526447200,4196.8995625037405,Wakanda
2020-09-04 22:25:01.655410045,,Wakanda
2020-09-04 22:25:01.888144568,4071.175156347894,Buranda
2020-09-04 22:30:01.074664623,4616.492832600674,Buranda
2020-09-04 22:30:01.654589588,6462.140543648688,Wakanda
2020-09-04 22:35:00.262760241,6546.78897176482,Wakanda
2020-09-04 22:35:00.776088251,3676.7082209445653,Buranda
2020-09-04 22:40:01.064163609,5671.274360808562,Wakanda
2020-09-04 22:40:01.802645421,3901.404010177362,Buranda
2020-09-04 22:45:01.851860066,,Wakanda
2020-09-04 22:45:01.947174620,3181.5167897672854,Buranda
2020-09-04 22:50:01.176880309,4122.478597683275,Wakanda
2020-09-04 22:50:01.613389776,4073.6194624784994,Buranda
2020-09-04 22:55:00.493566866,4634.575231499387,Wakanda
2020-09-04 22:55:00.591748528,2839.5464260625427,Buranda
2020-09-04 23:00:00.490095276,4188.450800866069,Buranda
2020-09-04 23:00:01.370434711,5375.896328287693,Wakanda
2020-09-04 23:05:00.954674316,5192.688609139206,Wakanda
2020-09-04 23:05:01.884410702,3353.221466182771,Buranda
2020-09-04 23:10:00.285995159,5140.823268290358,Wakanda
2020-09-04 23:10:01.842761694,3506.50337787721,Buranda
2020-09-04 23:15:01.155601574,4549.598440229283,Wakanda
2020-09-04 23:15:01.463389471,3963.084392806627,Buranda
2020-09-04 23:20:00.676763710,3454.6545596101614,Buranda
2020-09-04 23:20:01.726681858,4066.7955446795245,Wakanda
2020-09-04 23:25:00.777231009,,Wakanda
2020-09-04 23:25:01.490091106,4833.00809050726,Buranda
2020-09-04 23:30:00.238161148,3280.447789768069,Buranda
2020-09-04 23:30:00.757577874,34068.67616738843,Wakanda
2020-09-04 23:35:00.203259466,3507.0332321966694,Wakanda
2020-09-04 23:35:01.835318434,,Buranda
2020-09-04 23:40:00.468606616,,Wakanda
2020-09-04 23:40:00.560707636,3225.8892219788167,Buranda
2020-09-04 23:45:00.357134830,4123.7924161224655,Buranda
2020-09-04 23:45:00.566182144,4916.636993555017,Wakanda
2020-09-04 23:50:00.428282751,3586.032542873321,Buranda
2020-09-04 23:50:00.846078909,5214.532352411768,Wakanda
2020-09-04 23:55:00.816637838,5147.527972848152,Wakanda
2020-09-04 23:55:01.829087146,3631.3345643802395,Buranda
2020-09-05 00:00:01.098662027,3567.15109163577,Buranda
2020-09-05 00:00:01.294551426,4589.219648966391,Wakanda
2020-09-05 00:05:00.099026596,3932.8955845649416,Wakanda
2020-09-05 00:05:01.698843494,3380.145329765758,Buranda
2020-09-05 00:10:00.693648920,3511.2364964241497,Wakanda
2020-09-05 00:10:01.157594710,2989.941627271927,Buranda
2020-09-05 00:15:00.631916014,4232.148805644651,Wakanda
2020-09-05 00:15:00.892910502,3244.775497212433,Buranda
2020-09-05 00:20:00.625178797,5209.740649424724,Wakanda
2020-09-05 00:20:01.260586710,3146.8361991486145,Buranda
2020-09-05 00:25:00.047847376,5717.3169694317685,Wakanda
2020-09-05 00:25:00.435403828,3325.299809502062,Buranda
2020-09-05 00:30:00.144702584,3782.4775116660185,Buranda
2020-09-05 00:30:00.190662348,6061.517318221667,Wakanda
2020-09-05 00:35:00.977382967,56823.64052951975,Wakanda
2020-09-05 00:35:01.729308280,3861.8921633344107,Buranda
2020-09-05 00:40:00.921267629,,Buranda
2020-09-05 00:40:01.492726345,,Wakanda
2020-09-05 00:45:01.247165423,3185.7679674399506,Buranda
2020-09-05 00:45:01.435469844,4819.99135261125,Wakanda
2020-09-05 00:50:00.568278751,4622.017581444397,Wakanda
2020-09-05 00:50:01.091323889,3292.3451492635763,Buranda
2020-09-05 00:55:00.643828129,5019.935836637832,Wakanda
2020-09-05 00:55:00.801056731,3816.527847840086,Buranda
2020-09-05 01:00:01.493218471,3541.4950586047535,Buranda
2020-09-05 01:00:01.900024006,4573.312452300686,Wakanda
2020-09-05 01:05:00.748536971,4319.162710103028,Wakanda
2020-09-05 01:05:01.585568734,3371.7450724950377,Buranda
2020-09-05 01:10:00.395397264,3748.8479726696523,Wakanda
2020-09-05 01:10:01.361431766,3211.581199980077,Buranda
2020-09-05 01:15:00.405340471,3921.381549204465,Buranda
2020-09-05 01:15:01.858086427,3426.3457248997015,Wakanda
2020-09-05 01:20:00.696355107,3626.7614759797325,Wakanda
2020-09-05 01:20:01.235642258,3871.583570913592,Buranda
2020-09-05 01:25:00.064415304,2013.4594670727902,Buranda
2020-09-05 01:25:01.123765433,3748.561699906244,Wakanda
2020-09-05 01:30:00.240329335,3811.701361106331,Wakanda
2020-09-05 01:30:01.543429137,4073.561292500195,Buranda
2020-09-05 01:35:01.397205227,1954.3841073763072,Buranda
2020-09-05 01:35:01.510768684,4594.821648908527,Wakanda
2020-09-05 01:40:00.771828410,3882.477113031051,Buranda
2020-09-05 01:40:01.789406863,5011.332022578339,Wakanda
2020-09-05 01:45:01.218702525,23411.38131558371,Buranda
2020-09-05 01:45:01.837755272,4876.505118386896,Wakanda
2020-09-05 01:50:00.192216866,4311.290602458133,Wakanda
2020-09-05 01:50:01.455399885,3812.843129564937,Buranda
2020-09-05 01:55:00.250173330,3140.1779827961204,Buranda
2020-09-05 01:55:01.843674445,4262.008817684897,Wakanda
2020-09-05 02:00:00.049268902,4421.179451773443,Wakanda
2020-09-05 02:00:00.142655569,3585.2145509138545,Buranda
2020-09-05 02:05:00.834168977,4046.6183446496443,Buranda
2020-09-05 02:05:00.927886134,4431.034199164753,Wakanda
2020-09-05 02:10:00.710889771,4579.633204246472,Wakanda
2020-09-05 02:10:01.022137757,3661.2945692688572,Buranda
2020-09-05 02:15:00.717074567,5075.616367957675,Wakanda
2020-09-05 02:15:01.463756573,2931.884264121485,Buranda
2020-09-05 02:20:01.478118034,5374.875464910152,Wakanda
2020-09-05 02:20:01.605164066,3818.4806735231878,Buranda
2020-09-05 02:25:00.230659892,3031.020305548359,Buranda
2020-09-05 02:25:00.231478598,5632.393803234791,Wakanda
2020-09-05 02:30:00.822368509,5507.494915457693,Wakanda
2020-09-05 02:30:01.442113043,3854.189285822059,Buranda
2020-09-05 02:35:00.778451438,3006.3707693774113,Buranda
2020-09-05 02:35:01.428984895,5226.107509539342,Wakanda
2020-09-05 02:40:01.286707789,5823.73114065202,Wakanda
2020-09-05 02:40:01.594732201,3993.356952040838,Buranda
2020-09-05 02:45:00.620382803,5898.833693895107,Wakanda
2020-09-05 02:45:01.698181084,2860.681030927989,Buranda
2020-09-05 02:50:00.003239544,4452.110259639127,Buranda
2020-09-05 02:50:01.167516737,5902.843933864222,Wakanda
2020-09-05 02:55:00.625337678,5244.861407794829,Wakanda
2020-09-05 02:55:01.055662124,3887.072601655224,Buranda
2020-09-05 03:00:00.001357666,4284.22025036612,Buranda
2020-09-05 03:00:01.972753466,4331.857593455724,Wakanda
2020-09-05 03:05:00.970864189,4539.470090643801,Wakanda
2020-09-05 03:05:01.532045318,2953.697921488426,Buranda
2020-09-05 03:10:01.577853187,,Wakanda
2020-09-05 03:10:01.752400806,3492.7064415270365,Buranda
2020-09-05 03:15:00.885546541,4296.658854836396,Wakanda
2020-09-05 03:15:01.417503245,3413.5811363542175,Buranda
2020-09-05 03:20:00.073589130,,Buranda
2020-09-05 03:20:01.943699723,4287.033215113395,Wakanda
2020-09-05 03:25:01.004417048,3833.073278410439,Buranda
2020-09-05 03:25:01.039757492,5023.726386971225,Wakanda
2020-09-05 03:30:01.248998001,,Buranda
2020-09-05 03:30:01.478093248,5747.4292718891975,Wakanda
2020-09-05 03:35:01.553623462,6138.179900993076,Wakanda
2020-09-05 03:35:01.586855930,2393.7763705120406,Buranda
2020-09-05 03:40:00.979119432,5856.057603260888,Wakanda
2020-09-05 03:40:01.580621539,3954.1836778948573,Buranda
2020-09-05 03:45:00.003650137,2615.6930674491564,Buranda
2020-09-05 03:45:01.319793255,5266.882767474055,Wakanda
2020-09-05 03:50:00.235622341,3149.5544468497,Buranda
2020-09-05 03:50:01.086280346,4775.203998527566,Wakanda
2020-09-05 03:55:01.044857170,2765.6843328734376,Buranda
2020-09-05 03:55:01.695872130,4818.491754245338,Wakanda
2020-09-05 04:00:00.291596614,,Wakanda
2020-09-05 04:00:01.862155704,3884.531999388768,Buranda
2020-09-05 04:05:01.015503695,4703.882479474165,Wakanda
2020-09-05 04:05:01.461018385,,Buranda
2020-09-05 04:10:01.728135234,3915.1629039724157,Wakanda
2020-09-05 04:10:01.754869012,2605.5940763090794,Buranda
2020-09-05 04:15:00.799670737,4000.0528950227267,Wakanda
2020-09-05 04:15:01.655893374,3177.3898305518214,Buranda
2020-09-05 04:20:00.128889280,3326.5223017160592,Buranda
2020-09-05 04:20:01.800901905,5406.789232249539,Wakanda
2020-09-05 04:25:00.044403671,3122.538345741287,Buranda
2020-09-05 04:25:00.472061055,5848.191572703085,Wakanda
2020-09-05 04:30:00.085468024,5708.277420190165,Wakanda
2020-09-05 04:30:01.706513848,3434.6000815690877,Buranda
2020-09-05 04:35:00.418794326,5097.202235657978,Wakanda
2020-09-05 04:35:00.578958366,3095.0469418049606,Buranda
2020-09-05 04:40:00.678312719,3873.2902825989536,Buranda
2020-09-05 04:40:00.860996397,4391.903418892143,Wakanda
2020-09-05 04:45:00.700640593,4519.988333779936,Wakanda
2020-09-05 04:45:01.116956919,3975.900688792628,Buranda
2020-09-05 04:50:00.154173288,3641.545552034498,Buranda
2020-09-05 04:50:01.252827256,4861.59875379329,Wakanda
2020-09-05 04:55:01.141214869,,Wakanda
2020-09-05 04:55:01.182781767,,Buranda
2020-09-05 05:00:00.865804040,3035.8688125224,Buranda
2020-09-05 05:00:01.908988129,5294.743811782135,Wakanda
2020-09-05 05:05:01.018431854,4916.910446187521,Wakanda
2020-09-05 05:05:01.144782523,3640.7254175602884,Buranda
2020-09-05 05:10:00.510358557,2546.115449933889,Buranda
2020-09-05 05:10:01.012555639,3853.8418294934454,Wakanda
2020-09-05 05:15:01.111489762,3723.4604732806365,Wakanda
2020-09-05 05:15:01.284047785,4201.11031050871,Buranda
2020-09-05 05:20:00.710139290,3808.5523696201767,Wakanda
2020-09-05 05:20:01.380958175,2910.668893703383,Buranda
2020-09-05 05:25:00.430878411,,Buranda
2020-09-05 05:25:01.210693548,4303.366677301253,Wakanda
2020-09-05 05:30:00.377037715,4268.633334430533,Wakanda
2020-09-05 05:30:01.334057389,3037.919011609485,Buranda
2020-09-05 05:35:00.046477120,3954.7030559481964,Buranda
2020-09-05 05:35:00.956370198,4693.969416834021,Wakanda
2020-09-05 05:40:00.982475273,,Wakanda
2020-09-05 05:40:01.126257682,3411.6248321441685,Buranda
2020-09-05 05:45:00.055382093,,Wakanda
2020-09-05 05:45:01.390374784,4760.652644257754,Buranda
2020-09-05 05:50:00.033349098,2340.5425905668662,Buranda
2020-09-05 05:50:01.156525161,4943.803562340892,Wakanda
2020-09-05 05:55:00.821673407,4217.589348042809,Buranda
2020-09-05 05:55:01.616972388,5244.35181664439,Wakanda
2020-09-05 06:00:01.149744028,5777.509871188187,Wakanda
2020-09-05 06:00:01.595968760,3412.0016661093987,Buranda
2020-09-05 06:05:00.435165766,,Buranda
2020-09-05 06:05:00.788147420,6031.833682955201,Wakanda
2020-09-05 06:10:00.279714643,5874.400697825258,Wakanda
2020-09-05 06:10:01.701850757,3517.5542411704077,Buranda
2020-09-05 06:15:00.753016085,5356.0989040945315,Wakanda
2020-09-05 06:15:01.497607966,3911.3697446531105,Buranda
2020-09-05 06:20:00.584925480,4608.25911088534,Wakanda
2020-09-05 06:20:00.751083602,3709.079459245103,Buranda
2020-09-05 06:25:00.268450021,3756.7373113271933,Wakanda
2020-09-05 06:25:01.117769741,3854.9055397768557,Buranda
2020-09-05 06:30:00.442709026,3065.926989499146,Buranda
2020-09-05 06:30:01.048662834,4104.152383712901,Wakanda
2020-09-05 06:35:00.353757550,4236.36318461997,Wakanda
2020-09-05 06:35:01.342473309,3274.5295931608953,Buranda
2020-09-05 06:40:00.460101072,4640.128589921536,Wakanda
2020-09-05 06:40:00.850057493,3588.302340028941,Buranda
2020-09-05 06:45:01.697401108,3437.2878246629784,Buranda
2020-09-05 06:45:01.799711634,5072.683630408301,Wakanda
2020-09-05 06:50:01.250716594,3126.460427214302,Buranda
2020-09-05 06:50:01.826746164,5824.310453835749,Wakanda
2020-09-05 06:55:01.314891645,,Wakanda
2020-09-05 06:55:01.500279781,4033.938962236151,Buranda
2020-09-05 07:00:01.260089913,,Wakanda
2020-09-05 07:00:01.565064331,4302.8765491052645,Buranda
2020-09-05 07:05:01.296878478,3203.0168883816214,Buranda
2020-09-05 07:05:01.593093817,4689.838015539313,Wakanda
2020-09-05 07:10:00.918194761,4187.735808939161,Buranda
2020-09-05 07:10:01.886030563,4671.181356500889,Wakanda
2020-09-05 07:15:00.131913491,5275.7812978422335,Wakanda
2020-09-05 07:15:01.275606232,3903.5565008496956,Buranda
2020-09-05 07:20:00.131143878,3531.037231650906,Buranda
2020-09-05 07:20:00.286252382,5314.906426467875,Wakanda
2020-09-05 07:25:00.412324416,4005.848423157989,Buranda
2020-09-05 07:25:00.630633295,5966.203785229332,Wakanda
2020-09-05 07:30:01.739679759,3799.2993591684653,Buranda
2020-09-05 07:30:01.774903726,6306.77292551593,Wakanda
2020-09-05 07:35:00.916004908,6384.539401056329,Wakanda
2020-09-05 07:35:01.217352575,,Buranda
2020-09-05 07:40:00.508795660,6072.4813950235,Wakanda
2020-09-05 07:40:01.846257090,3745.050263308009,Buranda
2020-09-05 07:45:01.330672647,3710.4747053864367,Buranda
2020-09-05 07:45:01.996836973,6046.268044743925,Wakanda
2020-09-05 07:50:00.180801168,3383.6996455078233,Buranda
2020-09-05 07:50:00.873982089,54934.82850097424,Wakanda
2020-09-05 07:55:00.710137238,4643.471509561292,Wakanda
2020-09-05 07:55:00.831082752,4459.896969415632,Buranda
2020-09-05 08:00:00.327506506,3806.695334636633,Buranda
2020-09-05 08:00:01.029454258,4070.0828211503467,Wakanda
2020-09-05 08:05:01.079642132,3239.84718485358,Wakanda
2020-09-05 08:05:01.262616685,2981.513634937591,Buranda
2020-09-05 08:10:00.592965216,4118.24436047774,Wakanda
2020-09-05 08:10:00.620952765,3239.2995003015358,Buranda
2020-09-05 08:15:01.200378788,3402.941768728364,Buranda
2020-09-05 08:15:01.318724046,5745.9476665191005,Wakanda
2020-09-05 08:20:00.145334242,6479.9186713327745,Wakanda
2020-09-05 08:20:00.773901373,2551.289595099052,Buranda
2020-09-05 08:25:00.423224755,2655.2668514782586,Buranda
2020-09-05 08:25:00.888228558,6837.106301436297,Wakanda
2020-09-05 08:30:00.980141404,6999.6177332426605,Wakanda
2020-09-05 08:30:01.858947699,3389.4166916943122,Buranda
2020-09-05 08:35:00.849794005,,Buranda
2020-09-05 08:35:01.785059069,6347.266754306676,Wakanda
2020-09-05 08:40:00.482731368,3332.441732927299,Buranda
2020-09-05 08:40:00.599540685,5994.408965546026,Wakanda
2020-09-05 08:45:00.968361147,3964.1684751164585,Buranda
2020-09-05 08:45:01.609918693,5191.221858322786,Wakanda
2020-09-05 08:50:00.080017943,5277.208138373082,Wakanda
2020-09-05 08:50:00.825365485,2875.733973572069,Buranda
2020-09-05 08:55:00.518394440,5502.00487190202,Wakanda
2020-09-05 08:55:01.660096206,3497.4055747419993,Buranda
2020-09-05 09:00:00.075890015,4951.808001556357,Wakanda
2020-09-05 09:00:00.979637841,2965.5770025737365,Buranda
2020-09-05 09:05:00.923772266,3690.9087245589526,Buranda
2020-09-05 09:05:01.126319246,4075.9475698345,Wakanda
2020-09-05 09:10:00.966248209,3745.3468759928605,Wakanda
